CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpanDays,WillReturn,AvgDaysBetweenOrders,PurchaseVelocity,IsOneTimeCustomer,MonetaryTrend,MonetaryTrendUnknown
15347,295,1,201.60000000000002,201.60000000000002,5,0,0,0.0,0.0,1,0.0,0
15348,1,1,158.04,158.04,9,0,0,0.0,1.0,1,1.0,1
15349,87,2,473.81,236.905,65,29,0,29.0,0.5,0,1.0,1
15350,302,1,115.65,115.65,5,0,0,0.0,0.0,1,0.0,0
15351,8,2,876.24,438.12,90,290,1,290.0,0.5,0,2.1901554592784067,0
15353,183,2,777.02,388.51,59,113,0,113.0,0.0,0,0.0,0
15356,0,9,2616.46,290.71777777777777,209,296,1,36.625,0.3333333333333333,0,1.6279508818356379,0
15358,3,18,6734.86,374.1588888888889,280,291,1,16.88235294117647,0.2777777777777778,0,0.5663773901472416,0
15361,290,1,418.92,418.92,7,0,0,0.0,0.0,1,0.0,0
15363,301,1,326.0,326.0,16,0,0,0.0,0.0,1,0.0,0
15364,24,2,913.19,456.595,29,158,0,158.0,0.5,0,1.0,1
15365,10,4,1945.15,486.2875,56,233,1,77.66666666666667,0.75,0,8.324337280092038,0
15366,4,2,602.51,301.255,37,282,0,282.0,0.5,0,4.708830775061589,0
15367,174,2,1416.18,708.09,65,29,1,29.0,0.0,0,0.0,0
15370,0,5,2039.25,407.85,65,261,1,64.75,0.4,0,1.2082814033040756,0
15372,66,1,2007.3999999999999,2007.3999999999999,27,0,0,0.0,1.0,1,1.0,1
15373,44,9,1686.9,187.43333333333334,65,255,1,31.625,0.2222222222222222,0,0.18511111111111114,0
15374,57,1,168.0,168.0,3,0,0,0.0,1.0,1,1.0,1
15376,46,2,989.02,494.51,94,105,1,105.0,0.5,0,1.0,1
15379,98,7,3703.29,529.0414285714286,145,189,0,30.833333333333332,0.0,0,0.0,0
15380,15,3,1004.5600000000001,334.8533333333334,19,279,1,139.0,0.6666666666666666,0,3.3657540199913076,0
15381,142,2,596.85,298.42499999999995,8,54,0,54.0,0.0,0,0.0,0
15382,13,5,4709.9,941.9799999999999,174,210,1,52.25,0.2,0,2.5335779168546826,0
15384,98,2,642.41,321.205,34,189,0,189.0,0.0,0,0.0,0
15386,115,1,394.14,394.14,31,0,0,0.0,0.0,1,1.0,1
15388,199,1,140.54,140.54,10,0,0,0.0,0.0,1,0.0,0
15389,101,1,500.0,500.0,1,0,0,0.0,0.0,1,1.0,1
15392,17,2,665.46,332.73,43,271,1,271.0,0.5,0,0.9631246681220129,0
15393,210,1,124.10000000000001,124.10000000000001,8,0,1,0.0,0.0,1,0.0,0
15394,7,3,1854.14,618.0466666666666,53,280,1,140.0,0.3333333333333333,0,0.7107851478746212,0
15395,254,1,107.45,107.45,7,0,0,0.0,0.0,1,0.0,0
15396,41,1,288.18,288.18,14,0,0,0.0,1.0,1,1.0,1
15397,218,1,94.0,94.0,6,0,0,0.0,0.0,1,0.0,0
15398,7,1,634.85,634.85,35,0,1,0.0,1.0,1,1.0,1
15399,8,1,305.17,305.17,15,0,1,0.0,1.0,1,1.0,1
15400,21,5,716.2,143.24,10,186,0,46.25,0.6,0,0.7437156891071943,0
15402,77,2,626.77,313.385,35,47,0,47.0,0.5,0,1.0,1
15405,118,1,349.1,349.1,8,0,0,0.0,0.0,1,1.0,1
15406,230,1,252.29,252.29,42,0,1,0.0,0.0,1,0.0,0
15407,112,3,740.73,246.91,62,121,1,60.5,0.0,0,0.0,0
15408,193,1,267.18,267.18,34,0,0,0.0,0.0,1,0.0,0
15410,13,8,3450.84,431.355,48,177,0,24.714285714285715,0.375,0,2.8460794563512812,0
15411,53,2,382.21,191.10500000000002,22,58,1,58.0,0.5,0,1.0,1
15412,100,1,190.53,190.53,10,0,0,0.0,0.0,1,1.0,1
15414,171,1,36.2,36.2,5,0,1,0.0,0.0,1,1.0,1
15415,242,1,572.8100000000001,572.8100000000001,46,0,0,0.0,0.0,1,0.0,0
15416,84,3,3144.33,1048.11,135,127,1,63.5,0.3333333333333333,0,0.6325441377505018,0
15417,14,1,508.8,508.8,28,0,0,0.0,1.0,1,1.0,1
15421,144,3,739.36,246.45333333333335,35,94,1,47.0,0.0,0,0.0,0
15422,252,2,97.7,48.85,6,0,0,0.0,0.0,0,0.0,0
15424,183,2,383.34,191.67000000000002,17,0,0,0.0,0.0,0,1.0,1
15426,186,2,662.98,331.49,101,112,1,112.0,0.0,0,0.0,0
15429,4,1,243.06,243.06,44,0,1,0.0,1.0,1,1.0,1
15433,142,2,533.3,266.65,40,53,0,53.0,0.0,0,0.0,0
15434,36,3,587.28,195.76,32,93,1,46.5,0.6666666666666666,0,1.0,1
15436,163,1,489.05,489.05,124,0,1,0.0,0.0,1,1.0,1
15437,191,1,200.16,200.16,44,0,0,0.0,0.0,1,0.0,0
15438,60,1,156.57999999999998,156.57999999999998,25,0,0,0.0,1.0,1,1.0,1
15440,65,2,237.66,118.83,25,72,1,72.0,0.5,0,1.0,1
15442,177,1,594.0,594.0,2,0,0,0.0,0.0,1,1.0,1
15443,2,3,1054.34,351.4466666666667,106,246,1,122.5,0.6666666666666666,0,1.4087637933791781,0
15445,193,1,113.5,113.5,5,0,0,0.0,0.0,1,0.0,0
15447,259,1,155.17,155.17,9,0,0,0.0,0.0,1,0.0,0
15448,241,1,494.64,494.64,28,0,0,0.0,0.0,1,0.0,0
15449,114,2,647.7,323.85,30,76,1,76.0,0.0,0,0.0,0
15452,0,2,413.33,206.665,44,192,1,192.0,0.5,0,0.6717087967644083,0
15453,21,4,712.8,178.2,102,95,1,31.333333333333332,0.5,0,1.0,1
15454,291,1,179.1,179.1,23,0,0,0.0,0.0,1,0.0,0
15456,212,3,447.22,149.07333333333335,48,75,0,37.5,0.0,0,0.0,0
15457,191,1,237.07,237.07,56,0,0,0.0,0.0,1,0.0,0
15460,283,1,216.76,216.76,53,0,0,0.0,0.0,1,0.0,0
15462,23,3,234.6,78.2,9,92,0,46.0,0.6666666666666666,0,1.0,1
15464,267,1,1048.85,1048.85,155,0,0,0.0,0.0,1,0.0,0
15465,11,16,6419.08,401.1925,41,287,1,18.666666666666668,0.1875,0,0.28369165950723607,0
15466,14,1,334.53,334.53,56,0,0,0.0,1.0,1,1.0,1
15467,74,2,402.56,201.28,36,7,1,7.0,1.0,0,1.0,1
15469,49,1,304.3,304.3,16,0,1,0.0,1.0,1,1.0,1
15472,42,1,371.56,371.56,76,0,0,0.0,1.0,1,1.0,1
15475,6,1,454.10999999999996,454.10999999999996,29,0,0,0.0,1.0,1,1.0,1
15480,45,1,905.5,905.5,45,0,0,0.0,1.0,1,1.0,1
15482,94,4,2103.5,525.875,17,193,1,64.0,0.0,0,0.0,0
15483,90,4,233.81,58.4525,74,105,0,35.0,0.75,0,1.0357858075750979,0
15484,7,1,1636.52,1636.52,110,0,1,0.0,1.0,1,1.0,1
15485,265,2,1278.63,639.315,33,37,1,37.0,0.0,0,0.0,0
15488,21,1,91.32000000000001,91.32000000000001,2,0,0,0.0,1.0,1,1.0,1
15489,140,1,348.26,348.26,23,0,1,0.0,0.0,1,1.0,1
15491,24,6,3100.09,516.6816666666667,108,140,0,27.6,0.3333333333333333,0,1.0,1
15492,3,1,487.74,487.74,28,0,1,0.0,1.0,1,1.0,1
15493,78,3,1318.75,439.5833333333333,126,120,1,59.5,0.3333333333333333,0,0.6821219095701241,0
15494,50,1,1127.38,1127.38,87,0,1,0.0,1.0,1,1.0,1
15497,248,1,970.6,970.6,10,0,1,0.0,0.0,1,0.0,0
15498,13,21,10183.55,484.9309523809524,304,281,1,13.8,0.23809523809523808,0,0.4452396704155891,0
15500,10,1,406.02,406.02,18,0,1,0.0,1.0,1,1.0,1
15502,18,8,6276.03,784.50375,161,279,1,39.57142857142857,0.5,0,1.3768699393287533,0
15503,291,1,147.09,147.09,66,0,0,0.0,0.0,1,0.0,0
15504,10,1,52.83,52.83,13,0,0,0.0,1.0,1,1.0,1
15505,13,4,2730.38,682.595,64,70,1,23.333333333333332,1.0,0,1.0,1
15506,67,1,209.35,209.35,45,0,1,0.0,1.0,1,1.0,1
15507,100,1,492.36,492.36,41,0,0,0.0,0.0,1,1.0,1
15508,118,6,1000.27,166.71166666666667,78,46,0,8.8,0.0,0,1.0,1
15510,259,1,250.0,250.0,1,0,0,0.0,0.0,1,0.0,0
15511,14,1,202.9,202.9,23,0,1,0.0,1.0,1,1.0,1
15512,84,2,121.0,60.5,7,203,0,203.0,0.5,0,0.19565217391304343,0
15513,23,17,11352.14,667.7729411764707,160,278,1,17.0625,0.23529411764705882,0,0.9421478458692205,0
15514,154,6,2561.94,426.99,50,138,1,27.2,0.0,0,0.0,0
15517,162,1,267.03,267.03,27,0,0,0.0,0.0,1,1.0,1
15518,53,7,1624.76,232.10857142857142,125,208,1,34.166666666666664,0.42857142857142855,0,1.0103702529136607,0
15521,23,7,2326.7799999999997,332.3971428571428,113,160,1,26.333333333333332,0.42857142857142855,0,1.0,1
15522,16,1,259.9,259.9,41,0,1,0.0,1.0,1,1.0,1
15523,13,1,412.01000000000005,412.01000000000005,10,0,0,0.0,1.0,1,1.0,1
15525,302,1,313.93,313.93,44,0,1,0.0,0.0,1,0.0,0
15527,18,6,1608.3400000000001,268.0566666666667,82,264,1,52.4,0.3333333333333333,0,0.7945028433568845,0
15528,183,1,229.33,229.33,26,0,0,0.0,0.0,1,1.0,1
15529,16,9,3216.12,357.34666666666664,359,278,1,34.25,0.2222222222222222,0,0.9727106740508966,0
15530,78,3,1168.73,389.57666666666665,77,97,1,48.0,0.3333333333333333,0,1.0,1
15532,60,3,1225.79,408.59666666666664,165,226,1,112.5,0.3333333333333333,0,0.909499087975305,0
15533,11,2,554.74,277.37,41,6,1,6.0,1.0,0,1.0,1
15535,102,4,536.4,134.10000000000002,55,154,0,51.333333333333336,0.0,0,0.0,0
15537,92,1,110.92,110.92,24,0,0,0.0,0.0,1,1.0,1
15541,43,1,85.13000000000001,85.13000000000001,29,0,0,0.0,1.0,1,1.0,1
15543,217,1,127.86,127.86,26,0,0,0.0,0.0,1,0.0,0
15544,48,7,2772.37,396.05285714285714,95,252,1,41.666666666666664,0.2857142857142857,0,0.5794916271932752,0
15545,300,1,135.32999999999998,135.32999999999998,31,0,1,0.0,0.0,1,0.0,0
15547,11,11,3729.77,339.07,314,280,1,27.6,0.36363636363636365,0,0.7720864114096618,0
15549,6,3,1693.26,564.42,104,239,0,119.0,0.6666666666666666,0,0.7973251247213671,0
15550,35,3,433.28,144.42666666666665,36,195,1,97.0,0.3333333333333333,0,1.1184916606236404,0
15552,146,1,90.12,90.12,17,0,0,0.0,0.0,1,1.0,1
15554,206,1,217.2,217.2,14,0,0,0.0,0.0,1,0.0,0
15555,7,11,3173.14,288.4672727272727,289,291,1,28.8,0.2727272727272727,0,1.0619607605423207,0
15561,78,3,449.66999999999996,149.89000000000001,16,65,1,32.5,0.6666666666666666,0,1.0,1
15562,280,1,134.55,134.55,1,0,0,0.0,0.0,1,0.0,0
15563,129,2,735.62,367.81,55,158,1,158.0,0.0,0,0.0,0
15568,2,1,228.31,228.31,20,0,1,0.0,1.0,1,1.0,1
15569,32,5,1375.71,275.142,27,228,0,56.75,0.8,0,3.7684922010398605,0
15570,70,9,2826.68,314.0755555555556,184,227,1,27.875,0.1111111111111111,0,0.1518378702579016,0
15571,7,1,202.35,202.35,15,0,1,0.0,1.0,1,1.0,1
15572,38,4,1555.29,388.8225,109,168,1,55.666666666666664,0.25,0,1.523289453028638,0
15573,14,1,410.7,410.7,50,0,1,0.0,1.0,1,1.0,1
15574,106,4,702.25,175.5625,131,194,0,64.33333333333333,0.0,0,0.0,0
15577,80,3,258.88,86.29333333333334,39,154,0,77.0,0.6666666666666666,0,7.731197301854976,0
15578,91,1,127.1,127.1,13,0,0,0.0,1.0,1,1.0,1
15579,242,1,199.6,199.6,25,0,1,0.0,0.0,1,0.0,0
15581,49,13,3679.9700000000003,283.0746153846154,134,245,0,19.916666666666668,0.3076923076923077,0,7.248215568862276,0
15582,29,2,541.51,270.755,33,120,1,120.0,0.5,0,1.0,1
15584,1,2,292.68,146.34,43,89,1,89.0,1.0,0,1.0,1
15585,105,1,455.3,455.3,31,0,0,0.0,0.0,1,1.0,1
15587,18,3,801.72,267.24,3,262,1,131.0,0.6666666666666666,0,1.3246346555323592,0
15589,184,3,478.53000000000003,159.51,28,54,0,27.0,0.0,0,0.0,0
15594,10,3,1506.43,502.1433333333334,81,153,1,76.5,0.6666666666666666,0,1.0,1
15596,29,5,1406.59,281.318,51,264,0,65.5,0.2,0,0.01564090698750578,0
15599,133,1,448.83,448.83,29,0,1,0.0,0.0,1,1.0,1
15601,18,12,5817.02,484.7516666666667,202,283,1,25.181818181818183,0.16666666666666666,0,0.18300353543348638,0
15602,129,5,542.95,108.59,12,167,1,41.25,0.0,0,0.0,0
15603,7,1,48.480000000000004,48.480000000000004,2,0,0,0.0,1.0,1,1.0,1
15605,18,4,894.78,223.695,46,283,1,94.0,0.25,0,0.5418432203389831,0
15606,48,8,2439.38,304.9225,42,205,1,28.857142857142858,0.125,0,0.20141218357057927,0
15607,265,1,104.76,104.76,13,0,0,0.0,0.0,1,0.0,0
15608,49,1,285.68,285.68,18,0,1,0.0,1.0,1,1.0,1
15609,113,1,298.48,298.48,16,0,0,0.0,0.0,1,1.0,1
15611,32,8,947.1400000000001,118.39250000000001,17,230,1,32.42857142857143,0.25,0,1.208054298642534,0
15615,34,19,7367.85,387.7815789473684,153,253,1,13.722222222222221,0.3684210526315789,0,0.7220648209214371,0
15618,21,3,419.041,139.68033333333332,22,44,1,22.0,1.0,0,1.0,1
15620,149,2,875.01,437.505,59,137,1,137.0,0.0,0,0.0,0
15622,15,8,3327.61,415.95125,154,195,1,27.714285714285715,0.375,0,1.2597395833333334,0
15623,70,1,301.03,301.03,19,0,0,0.0,1.0,1,1.0,1
15624,45,4,588.13,147.0325,26,139,0,46.0,0.5,0,1.5047852093529095,0
15625,32,4,1534.26,383.56499999999994,44,131,0,43.0,0.5,0,1.0,1
15626,3,2,675.8,337.9,49,254,0,254.0,0.5,0,1.3974741024549453,0
15628,27,5,1625.4,325.08000000000004,58,268,1,66.75,0.4,0,0.8976425811493323,0
15630,133,1,396.86,396.86,21,0,1,0.0,0.0,1,1.0,1
15632,50,6,2351.84,391.97333333333336,76,153,1,30.2,0.3333333333333333,0,2.015001393710564,0
15636,18,2,724.76,362.38,20,192,0,192.0,0.5,0,1.3630909683730028,0
15639,63,1,425.32,425.32,25,0,0,0.0,1.0,1,1.0,1
15640,7,12,9443.6,786.9666666666667,210,293,1,26.181818181818183,0.3333333333333333,0,0.6121263241117622,0
15641,34,4,1887.2,471.80000000000007,102,253,0,84.0,0.25,0,0.4457092953775912,0
15643,120,3,664.0,221.33333333333334,31,90,0,45.0,0.0,0,0.0,0
15644,95,4,813.0,203.25,166,94,0,31.0,0.0,0,0.0,0
15646,86,3,447.64000000000004,149.21333333333334,35,214,0,107.0,0.3333333333333333,0,0.5669125395152792,0
15648,133,2,657.35,328.675,23,62,0,62.0,0.0,0,0.0,0
15649,265,2,816.0,408.0,1,31,0,31.0,0.0,0,0.0,0
15651,189,1,227.32,227.32,16,0,1,0.0,0.0,1,0.0,0
15652,20,1,337.74,337.74,21,0,0,0.0,1.0,1,1.0,1
15653,21,2,877.4399999999999,438.71999999999997,4,23,0,23.0,1.0,0,1.0,1
15655,172,1,560.67,560.67,34,0,0,0.0,0.0,1,1.0,1
15656,107,3,563.63,187.87666666666667,34,105,1,52.5,0.0,0,0.0,0
15658,119,5,1024.1000000000001,204.82,40,182,0,45.25,0.0,0,0.0,0
15660,14,7,1256.5,179.5,48,280,1,46.333333333333336,0.42857142857142855,0,1.420477628328301,0
15661,246,2,309.8,154.89999999999998,4,21,0,21.0,0.0,0,0.0,0
15663,35,1,138.14,138.14,9,0,0,0.0,1.0,1,1.0,1
15665,97,2,2242.01,1121.005,92,74,0,74.0,0.0,0,1.0,1
15668,146,1,76.32000000000001,76.32000000000001,1,0,0,0.0,0.0,1,1.0,1
15669,32,3,565.54,188.51333333333332,29,160,1,79.5,0.3333333333333333,0,0.6579476861167002,0
15670,225,1,173.05,173.05,12,0,0,0.0,0.0,1,0.0,0
15671,23,5,1972.89,394.57800000000003,47,176,1,43.5,0.4,0,1.4300104995663223,0
15673,17,4,2881.02,720.255,107,238,0,79.0,0.5,0,1.1292231558327748,0
15674,2,5,2446.6,489.32000000000005,88,181,0,45.0,0.2,0,1.0,1
15675,10,3,323.69,107.89666666666666,20,198,0,99.0,0.6666666666666666,0,6.1931111111111115,0
15676,212,1,897.8,897.8,61,0,1,0.0,0.0,1,0.0,0
15679,83,2,260.26,130.13,18,28,1,28.0,0.5,0,1.0,1
15680,295,1,478.89,478.89,30,0,1,0.0,0.0,1,0.0,0
15681,112,3,703.22,234.40666666666667,22,97,1,48.5,0.0,0,0.0,0
15683,46,1,193.75,193.75,10,0,0,0.0,1.0,1,1.0,1
15687,115,5,1679.45,335.89,69,143,1,35.25,0.0,0,0.0,0
15689,48,2,254.1,127.05,8,241,0,241.0,0.5,0,1.4550724637681158,0
15690,29,1,111.0,111.0,8,0,1,0.0,1.0,1,1.0,1
15691,181,1,136.8,136.8,2,0,0,0.0,0.0,1,1.0,1
15694,105,9,3305.78,367.3088888888889,23,196,1,24.25,0.0,0,0.0,0
15695,195,2,409.98,204.99,22,0,0,0.0,0.0,0,0.0,0
15696,8,7,2016.8500000000001,288.12142857142857,107,246,1,40.5,0.14285714285714285,0,0.2859115292626433,0
15700,101,2,696.68,348.34,85,1,0,1.0,0.0,0,1.0,1
15701,2,2,968.0699999999999,484.03499999999997,121,36,1,36.0,1.0,0,1.0,1
15703,193,1,211.5,211.5,5,0,0,0.0,0.0,1,0.0,0
15704,69,4,2293.62,573.405,79,75,0,24.666666666666668,0.5,0,1.0,1
15705,130,1,143.1,143.1,6,0,0,0.0,0.0,1,1.0,1
15706,4,2,878.76,439.38,48,40,1,40.0,1.0,0,1.0,1
15707,15,1,166.78,166.78,41,0,1,0.0,1.0,1,1.0,1
15708,67,6,2700.43,450.0716666666667,103,231,1,45.8,0.16666666666666666,0,0.3891347840807658,0
15709,212,1,133.25,133.25,6,0,0,0.0,0.0,1,0.0,0
15712,0,4,865.9100000000001,216.47750000000002,33,216,1,71.66666666666667,0.5,0,1.3584389593062045,0
15713,72,2,356.7,178.35000000000002,18,222,0,222.0,0.5,0,1.0841367221735319,0
15714,6,1,132.48000000000002,132.48000000000002,5,0,1,0.0,1.0,1,1.0,1
15716,74,4,1118.81,279.7025,101,223,0,74.0,0.25,0,0.32666525756386244,0
15717,163,1,150.3,150.3,7,0,0,0.0,0.0,1,1.0,1
15719,28,11,4068.67,369.8790909090909,260,238,1,23.4,0.2727272727272727,0,0.9445538057742783,0
15722,37,3,1424.8,474.93333333333334,32,181,1,90.0,0.3333333333333333,0,2.018669958339763,0
15723,293,1,203.1,203.1,37,0,0,0.0,0.0,1,0.0,0
15724,130,2,218.25,109.125,11,83,0,83.0,0.0,0,0.0,0
15727,36,6,4609.29,768.215,191,251,1,49.8,0.3333333333333333,0,0.6494645247657295,0
15729,141,1,85.0,85.0,5,0,0,0.0,0.0,1,1.0,1
15730,21,2,777.22,388.61,46,114,1,114.0,0.5,0,1.0,1
15732,141,2,294.12,147.06,13,159,0,159.0,0.0,0,0.0,0
15733,211,1,162.3,162.3,10,0,0,0.0,0.0,1,0.0,0
15734,43,2,1339.45,669.7250000000001,25,85,0,85.0,0.5,0,1.0,1
15737,8,6,1081.51,180.25166666666667,55,163,1,32.4,0.3333333333333333,0,1.0,1
15738,25,13,3853.4500000000003,296.4192307692308,45,275,1,22.416666666666668,0.23076923076923078,0,0.461021699774075,0
15743,42,2,434.05,217.025,31,71,1,71.0,0.5,0,1.0,1
15744,6,1,34.8,34.8,3,0,0,0.0,1.0,1,1.0,1
15745,2,2,607.75,303.875,36,162,1,162.0,0.5,0,1.0,1
15746,63,1,196.88,196.88,28,0,0,0.0,1.0,1,1.0,1
15747,49,2,549.47,274.735,26,52,1,52.0,0.5,0,1.0,1
15749,164,3,44534.3,14844.766666666668,5,97,0,48.5,0.0,0,0.0,0
15750,1,5,1617.9,323.58000000000004,185,294,1,73.25,0.2,0,0.8294072514161646,0
15752,22,6,2104.15,350.69166666666666,207,279,1,55.2,0.5,0,1.6510289990645461,0
15753,233,1,79.2,79.2,1,0,0,0.0,0.0,1,0.0,0
15754,2,2,303.42,151.71,19,172,1,172.0,0.5,0,1.0,1
15755,3,5,2076.7400000000002,415.34799999999996,119,220,1,54.75,0.6,0,4.626954366340409,0
15756,81,3,364.84,121.61333333333334,118,96,1,48.0,0.3333333333333333,0,1.0,1
15757,146,1,261.36,261.36,16,0,1,0.0,0.0,1,1.0,1
15759,147,3,253.04,84.34666666666668,5,139,0,69.5,0.0,0,0.0,0
15762,6,1,315.31,315.31,22,0,1,0.0,1.0,1,1.0,1
15763,6,1,522.49,522.49,33,0,1,0.0,1.0,1,1.0,1
15764,17,6,3279.97,546.6616666666667,150,188,0,37.6,0.5,0,1.4144058951049578,0
15768,44,3,621.8299999999999,207.27666666666664,23,110,0,55.0,0.3333333333333333,0,1.0,1
15769,16,20,43116.72,2155.8360000000002,19,283,1,14.473684210526315,0.3,0,0.532796007847644,0
15775,174,1,104.9,104.9,7,0,0,0.0,0.0,1,1.0,1
15776,62,1,241.62,241.62,18,0,0,0.0,1.0,1,1.0,1
15777,170,4,1047.11,261.7775,18,120,0,39.666666666666664,0.0,0,0.0,0
15780,112,3,475.28000000000003,158.42666666666668,26,174,0,86.5,0.0,0,0.0,0
15781,66,2,211.3,105.65,11,168,1,168.0,0.5,0,1.5350929814037193,0
15782,18,1,1638.3400000000001,1638.3400000000001,21,0,1,0.0,1.0,1,1.0,1
15785,86,4,1665.83,416.4575,41,137,1,45.666666666666664,0.5,0,0.36122897327101594,0
15786,43,1,3160.84,3160.84,165,0,1,0.0,1.0,1,1.0,1
15789,287,1,351.3,351.3,25,0,0,0.0,0.0,1,0.0,0
15791,133,1,1223.24,1223.24,54,0,1,0.0,0.0,1,1.0,1
15793,197,1,306.64,306.64,3,0,1,0.0,0.0,1,0.0,0
15795,78,1,610.01,610.01,42,0,0,0.0,1.0,1,1.0,1
15796,1,6,1887.71,314.61833333333334,63,230,1,45.6,0.3333333333333333,0,1.8544719702256347,0
15797,42,4,2207.4,551.85,8,206,0,68.33333333333333,0.25,0,0.24314660309892727,0
15799,4,3,884.14,294.7133333333333,94,258,0,129.0,0.3333333333333333,0,1.258197489226157,0
15800,36,2,699.08,349.53999999999996,116,139,0,139.0,0.5,0,1.0,1
15801,38,1,137.22,137.22,9,0,1,0.0,1.0,1,1.0,1
15802,71,1,451.42,451.42,1,0,0,0.0,1.0,1,1.0,1
15804,7,8,2950.3,368.7875,146,120,1,16.857142857142858,0.75,0,1.0,1
15805,35,11,3568.0,324.3636363636364,150,258,1,25.7,0.09090909090909091,0,0.6167798736696374,0
15806,86,2,521.88,260.94,19,119,1,119.0,0.5,0,0.7375149820215741,0
15807,6,1,635.6,635.6,40,0,1,0.0,1.0,1,1.0,1
15808,235,4,3734.9700000000003,933.7425000000001,142,63,0,20.666666666666668,0.0,0,0.0,0
15809,113,4,399.21,99.80250000000001,24,118,1,39.0,0.0,0,0.0,0
15810,7,4,1391.98,347.995,66,218,0,72.0,0.25,0,0.08160182338598536,0
15811,34,5,1773.8,354.76,89,259,1,64.25,0.2,0,0.533761269544092,0
15812,36,5,1801.14,360.228,36,210,0,52.25,0.4,0,3.0511437908496735,0
15813,136,2,1303.9099999999999,651.9549999999999,40,31,0,31.0,0.0,0,1.0,1
15815,69,4,1874.7,468.675,24,119,1,39.333333333333336,0.25,0,1.1255737704918032,0
15819,60,3,1585.47,528.49,83,145,1,72.5,0.3333333333333333,0,0.6383747107748109,0
15820,248,1,206.98,206.98,17,0,0,0.0,0.0,1,0.0,0
15822,288,1,440.2,440.2,16,0,1,0.0,0.0,1,0.0,0
15823,301,1,15.0,15.0,1,0,0,0.0,0.0,1,0.0,0
15825,101,1,532.94,532.94,20,0,0,0.0,0.0,1,1.0,1
15826,139,1,720.0,720.0,28,0,1,0.0,0.0,1,1.0,1
15827,2,14,1836.0900000000001,131.14928571428572,72,299,0,22.692307692307693,0.2857142857142857,0,0.9811243667265893,0
15829,28,2,636.14,318.07,44,41,0,41.0,1.0,0,1.0,1
15831,53,2,451.11,225.555,22,199,1,199.0,0.5,0,0.45547525327482724,0
15832,183,1,836.79,836.79,54,0,0,0.0,0.0,1,1.0,1
15834,94,3,1791.82,597.2733333333333,176,111,0,55.5,0.0,0,0.0,0
15835,66,3,675.51,225.17,32,193,1,96.0,0.3333333333333333,0,0.38336302758493584,0
15838,6,13,17340.62,1333.893846153846,51,289,1,23.75,0.23076923076923078,0,1.7226610286686883,0
15839,9,2,790.36,395.18,48,67,1,67.0,1.0,0,1.0,1
15840,101,1,241.74,241.74,17,0,1,0.0,0.0,1,1.0,1
15841,1,4,1224.06,306.015,36,266,0,88.0,0.5,0,1.8419782870928831,0
15843,232,1,118.95000000000002,118.95000000000002,8,0,0,0.0,0.0,1,0.0,0
15845,15,6,3070.0,511.6666666666667,81,250,1,49.4,0.3333333333333333,0,0.897840302455013,0
15847,217,1,180.68,180.68,9,0,1,0.0,0.0,1,0.0,0
15850,97,1,118.88,118.88,41,0,1,0.0,0.0,1,1.0,1
15852,115,2,160.71,80.355,22,10,0,10.0,0.0,0,1.0,1
15854,15,10,2839.94,283.994,70,275,1,30.0,0.2,0,0.7592031797104193,0
15855,65,5,712.24,142.448,59,126,0,31.5,0.2,0,2.47964509394572,0
15856,24,17,11441.94,673.0552941176471,254,270,1,16.4375,0.47058823529411764,0,0.8641854406095119,0
15858,6,3,970.12,323.37333333333333,105,289,1,144.0,0.3333333333333333,0,0.18855210604983952,0
15860,4,7,875.2,125.02857142857144,100,293,1,48.166666666666664,0.5714285714285714,0,4.431521527371907,0
15861,63,3,1130.0,376.6666666666667,174,132,1,66.0,0.3333333333333333,0,0.5640571365297309,0
15862,41,3,659.73,219.91,98,261,1,130.5,0.3333333333333333,0,0.47630070857917167,0
15863,121,1,9.2,9.2,2,0,1,0.0,0.0,1,1.0,1
15864,27,3,957.8600000000001,319.2866666666667,11,217,1,108.0,0.3333333333333333,0,2.242389241811732,0
15865,17,2,603.85,301.925,29,124,1,124.0,0.5,0,1.0,1
15866,30,1,230.53,230.53,43,0,0,0.0,1.0,1,1.0,1
15867,42,12,2949.91,245.82583333333332,253,256,1,22.90909090909091,0.16666666666666666,0,0.6939429531506445,0
15869,206,2,149.64,74.82,13,0,0,0.0,0.0,0,0.0,0
15874,106,6,2207.75,367.9583333333333,79,106,1,20.8,0.0,0,0.0,0
15880,298,1,343.28000000000003,343.28000000000003,95,0,0,0.0,0.0,1,0.0,0
15881,241,5,501.39000000000004,100.278,26,52,0,12.75,0.0,0,0.0,0
15882,127,4,516.36,129.09,23,169,0,56.333333333333336,0.0,0,0.0,0
15885,21,3,379.35,126.45,18,216,0,107.5,0.6666666666666666,0,10.0,0
15888,9,1,168.31,168.31,11,0,0,0.0,1.0,1,1.0,1
15889,85,2,446.87,223.435,79,212,0,212.0,0.5,0,0.49996643394199786,0
15891,155,1,524.52,524.52,60,0,0,0.0,0.0,1,1.0,1
15894,182,2,263.55,131.775,35,115,0,115.0,0.0,0,0.0,0
15895,78,1,179.17,179.17,11,0,0,0.0,1.0,1,1.0,1
15897,123,2,222.05,111.025,17,0,0,0.0,0.0,0,1.0,1
15898,155,4,1002.99,250.7475,67,141,1,46.666666666666664,0.0,0,0.0,0
15899,297,1,56.25,56.25,4,0,0,0.0,0.0,1,0.0,0
