Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,PurchaseSpanDays,AvgDaysBetweenOrders,PurchaseVelocity,IsOneTimeCustomer,MonetaryTrend,MonetaryTrendUnknown
88,1,156.91,156.91,12,0,0.0,1.0,1,1.0,1
18,5,2367.26,473.45199999999994,118,181,45.25,0.2,0,0.35526415114686555,0
7,46,203106.63999999998,4415.361739130434,554,276,5.777777777777778,0.30434782608695654,0,0.8656261021153133,0
66,1,200.47,200.47,16,0,0.0,1.0,1,1.0,1
1,4,4393.63,1098.4075,182,159,52.666666666666664,0.25,0,1.0,1
195,1,344.90000000000003,344.90000000000003,20,0,0.0,0.0,1,0.0,0
268,1,168.3,168.3,11,0,0.0,0.0,1,0.0,0
66,5,1042.24,208.448,79,174,43.25,0.4,0,0.4228726672036478,0
140,1,635.66,635.66,15,0,0.0,0.0,1,1.0,1
87,3,371.88,123.96,51,98,49.0,0.3333333333333333,0,0.9016907216494846,0
218,1,220.53000000000003,220.53000000000003,13,0,0.0,0.0,1,0.0,0
39,1,1432.0,1432.0,4,0,0.0,1.0,1,1.0,1
43,1,3160.84,3160.84,165,0,0.0,1.0,1,1.0,1
102,4,536.4,134.10000000000002,55,154,51.333333333333336,0.0,0,0.0,0
101,1,170.04,170.04,20,0,0.0,0.0,1,1.0,1
154,1,226.85,226.85,10,0,0.0,0.0,1,1.0,1
18,1,140.96,140.96,8,0,0.0,1.0,1,1.0,1
35,6,1985.9,330.98333333333335,95,179,35.4,0.3333333333333333,0,1.0966055816558289,0
1,4,3584.56,896.14,111,187,62.0,0.5,0,5.896312576312576,0
22,3,284.13,94.71,32,103,51.5,0.3333333333333333,0,1.0,1
3,19,2795.14,147.11263157894737,47,294,15.88888888888889,0.47368421052631576,0,2.47014293276866,0
13,2,777.53,388.765,49,55,55.0,1.0,0,1.0,1
42,12,10795.48,899.6233333333333,97,157,14.181818181818182,0.3333333333333333,0,0.6288402657724271,0
50,1,248.35,248.35,14,0,0.0,1.0,1,1.0,1
162,1,157.2,157.2,3,0,0.0,0.0,1,1.0,1
136,2,1185.04,592.52,71,109,109.0,0.0,0,0.0,0
0,4,865.9100000000001,216.47750000000002,33,216,71.66666666666667,0.5,0,1.3584389593062045,0
287,2,409.50000000000006,204.75,9,15,15.0,0.0,0,0.0,0
28,5,2608.18,521.6360000000001,110,268,66.75,0.4,0,1.7149028302574187,0
11,11,3729.77,339.07,314,280,27.6,0.36363636363636365,0,0.7720864114096618,0
56,1,749.45,749.45,16,0,0.0,1.0,1,1.0,1
39,5,776.21,155.24200000000002,140,174,43.0,0.4,0,1.2620311912029099,0
38,2,552.0,276.0,23,132,132.0,0.5,0,1.0,1
101,1,241.74,241.74,17,0,0.0,0.0,1,1.0,1
15,1,351.65,351.65,19,0,0.0,1.0,1,1.0,1
42,4,2207.4,551.85,8,206,68.33333333333333,0.25,0,0.24314660309892727,0
291,1,170.91,170.91,33,0,0.0,0.0,1,0.0,0
28,2,343.34,171.67000000000002,9,20,20.0,1.0,0,1.0,1
135,2,817.65,408.82500000000005,50,117,117.0,0.0,0,0.0,0
7,2,307.76,153.88,15,125,125.0,0.5,0,1.0,1
35,2,1256.25,628.125,68,19,19.0,1.0,0,1.0,1
94,3,402.1,134.03333333333333,23,166,82.5,0.0,0,0.0,0
248,1,215.78,215.78,27,0,0.0,0.0,1,0.0,0
56,4,3741.06,935.265,72,92,30.333333333333332,0.5,0,1.0,1
8,4,2016.26,504.065,82,193,64.0,0.5,0,1.711032800216861,0
140,3,959.1,319.70000000000005,15,105,52.5,0.0,0,0.0,0
97,3,504.54,168.18,84,90,45.0,0.0,0,0.0,0
140,4,439.75,109.9375,15,147,48.666666666666664,0.0,0,0.0,0
183,1,56.4,56.4,3,0,0.0,0.0,1,1.0,1
1,10,3016.72,301.67199999999997,400,288,31.555555555555557,0.3,0,0.6134101112629319,0
7,3,1328.72,442.9066666666667,89,149,74.0,0.3333333333333333,0,1.0,1
238,1,558.32,558.32,33,0,0.0,0.0,1,0.0,0
1,1,513.2,513.2,6,0,0.0,1.0,1,1.0,1
7,1,943.75,943.75,45,0,0.0,1.0,1,1.0,1
4,14,5088.9,363.49285714285713,108,180,13.23076923076923,0.5714285714285714,0,4.839418450235414,0
25,2,318.76,159.38,39,46,46.0,1.0,0,1.0,1
165,1,232.48000000000002,232.48000000000002,15,0,0.0,0.0,1,1.0,1
15,1,112.07999999999998,112.07999999999998,4,0,0.0,1.0,1,1.0,1
192,1,226.21,226.21,14,0,0.0,0.0,1,0.0,0
244,1,243.36,243.36,16,0,0.0,0.0,1,0.0,0
0,8,1755.78,219.4725,161,289,40.857142857142854,0.375,0,1.4481153450051494,0
263,1,195.45,195.45,48,0,0.0,0.0,1,0.0,0
85,2,1030.4,515.2,35,182,182.0,0.5,0,1.1625251846877103,0
0,1,334.94,334.94,43,0,0.0,1.0,1,1.0,1
288,1,102.28,102.28,4,0,0.0,0.0,1,0.0,0
141,1,217.81,217.81,9,0,0.0,0.0,1,1.0,1
39,5,2089.44,417.88800000000003,153,213,52.5,0.4,0,1.0520343636893121,0
115,5,1679.45,335.89,69,143,35.25,0.0,0,0.0,0
247,1,99.5,99.5,1,0,0.0,0.0,1,0.0,0
171,2,663.9300000000001,331.965,43,117,117.0,0.0,0,0.0,0
27,2,259.40000000000003,129.7,13,86,86.0,0.5,0,1.0,1
178,1,12.75,12.75,1,0,0.0,0.0,1,1.0,1
28,4,2173.6,543.4,108,91,30.0,0.5,0,1.0,1
282,1,1141.24,1141.24,54,0,0.0,0.0,1,0.0,0
4,14,5550.13,396.4378571428571,152,286,21.615384615384617,0.14285714285714285,0,0.14083424499985978,0
111,1,149.89000000000001,149.89000000000001,14,0,0.0,0.0,1,1.0,1
37,2,750.89,375.445,45,251,251.0,0.5,0,1.4659770114942523,0
197,1,300.19,300.19,16,0,0.0,0.0,1,0.0,0
108,5,697.73,139.546,62,183,45.25,0.0,0,0.0,0
35,1,120.0,120.0,8,0,0.0,1.0,1,1.0,1
8,2,254.18,127.09,15,182,182.0,0.5,0,0.4239775910364145,0
8,1,507.84,507.84,14,0,0.0,1.0,1,1.0,1
42,5,845.62,169.124,62,254,63.25,0.4,0,0.22893807496112423,0
35,8,1957.75,244.71875000000003,74,254,35.857142857142854,0.125,0,0.35849023184966067,0
43,6,2635.48,439.24666666666667,51,258,51.4,0.3333333333333333,0,1.9238701464035644,0
1,13,2485.06,191.15846153846152,46,288,23.5,0.38461538461538464,0,1.3203144393876705,0
14,6,2125.4500000000003,354.2416666666666,86,225,44.4,0.5,0,1.7375583330613842,0
245,1,1308.48,1308.48,17,0,0.0,0.0,1,0.0,0
48,2,645.65,322.82500000000005,13,15,15.0,1.0,0,1.0,1
255,1,165.0,165.0,1,0,0.0,0.0,1,0.0,0
181,1,85.0,85.0,1,0,0.0,0.0,1,1.0,1
39,2,716.0,358.0,1,126,126.0,0.5,0,1.0,1
66,3,2112.53,704.1766666666667,110,174,87.0,0.3333333333333333,0,0.5328160247552233,0
102,2,460.59,230.29500000000002,94,186,186.0,0.0,0,0.0,0
176,2,632.4,316.20000000000005,21,110,110.0,0.0,0,0.0,0
112,1,1621.25,1621.25,48,0,0.0,0.0,1,1.0,1
28,3,1019.76,339.92,45,135,67.0,0.3333333333333333,0,1.0,1
4,2,926.67,463.33500000000004,51,96,96.0,0.5,0,1.0,1
0,1,372.48,372.48,28,0,0.0,1.0,1,1.0,1
4,3,1829.02,609.6733333333333,90,18,9.0,1.0,0,1.0,1
56,8,889.9300000000001,111.24125000000001,56,241,34.0,0.25,0,0.41762209521201954,0
238,1,331.24,331.24,28,0,0.0,0.0,1,0.0,0
46,1,640.14,640.14,13,0,0.0,1.0,1,1.0,1
41,6,4774.0,795.6666666666666,170,214,42.2,0.6666666666666666,0,2.746958637469586,0
190,2,605.58,302.78999999999996,79,47,47.0,0.0,0,0.0,0
62,5,1488.0,297.6,50,234,58.0,0.2,0,0.5115992292870903,0
8,1,322.8,322.8,20,0,0.0,1.0,1,1.0,1
239,1,160.85,160.85,10,0,0.0,0.0,1,0.0,0
290,1,418.92,418.92,7,0,0.0,0.0,1,0.0,0
77,2,446.11,223.055,111,105,105.0,0.5,0,1.0,1
10,3,323.69,107.89666666666666,20,198,99.0,0.6666666666666666,0,6.1931111111111115,0
37,2,122.14,61.07,29,91,91.0,0.5,0,1.0,1
67,2,145.79,72.895,28,3,3.0,1.0,0,1.0,1
2,14,1836.0900000000001,131.14928571428572,72,299,22.692307692307693,0.2857142857142857,0,0.9811243667265893,0
24,1,205.3,205.3,12,0,0.0,1.0,1,1.0,1
2,5,1289.4,257.88,66,14,3.5,1.0,0,1.0,1
146,1,90.12,90.12,17,0,0.0,0.0,1,1.0,1
32,9,2696.53,299.6144444444445,67,268,33.25,0.4444444444444444,0,4.385010400416016,0
263,1,157.09,157.09,14,0,0.0,0.0,1,0.0,0
99,3,1062.75,354.25,36,98,49.0,0.0,0,0.0,0
202,2,109.8,54.900000000000006,7,30,30.0,0.0,0,0.0,0
127,1,179.0,179.0,1,0,0.0,0.0,1,1.0,1
120,1,346.98,346.98,11,0,0.0,0.0,1,1.0,1
36,2,699.08,349.53999999999996,116,139,139.0,0.5,0,1.0,1
141,2,203.87,101.935,20,109,109.0,0.0,0,0.0,0
129,1,860.12,860.12,54,0,0.0,0.0,1,1.0,1
198,1,422.53999999999996,422.53999999999996,23,0,0.0,0.0,1,0.0,0
2,2,968.0699999999999,484.03499999999997,121,36,36.0,1.0,0,1.0,1
51,3,814.86,271.62,67,214,106.5,0.3333333333333333,0,0.1651509951956074,0
84,3,3144.33,1048.11,135,127,63.5,0.3333333333333333,0,0.6325441377505018,0
15,17,7194.3,423.1941176470588,148,225,13.625,0.35294117647058826,0,1.2327595988513673,0
155,4,1002.99,250.7475,67,141,46.666666666666664,0.0,0,0.0,0
0,16,7206.24,450.39,9,282,18.4,0.3125,0,1.2446234599402202,0
154,1,331.18,331.18,20,0,0.0,0.0,1,1.0,1
18,1,1228.83,1228.83,74,0,0.0,1.0,1,1.0,1
128,3,2369.24,789.7466666666666,92,166,83.0,0.0,0,0.0,0
302,2,160.97,80.485,5,0,0.0,0.0,0,0.0,0
216,1,389.5,389.5,20,0,0.0,0.0,1,0.0,0
6,1,132.48000000000002,132.48000000000002,5,0,0.0,1.0,1,1.0,1
219,3,577.44,192.48000000000002,61,76,38.0,0.0,0,0.0,0
2,4,571.99,142.9975,35,138,45.666666666666664,0.5,0,1.0,1
148,1,227.65,227.65,3,0,0.0,0.0,1,1.0,1
42,12,2949.91,245.82583333333332,253,256,22.90909090909091,0.16666666666666666,0,0.6939429531506445,0
80,4,2027.8700000000001,506.96750000000003,421,158,52.333333333333336,0.25,0,0.03209248870188562,0
195,1,183.6,183.6,8,0,0.0,0.0,1,0.0,0
63,1,425.32,425.32,25,0,0.0,1.0,1,1.0,1
203,1,268.58,268.58,10,0,0.0,0.0,1,0.0,0
8,17,8515.08,500.8870588235294,172,284,17.5,0.5294117647058824,0,1.5575420304297016,0
114,6,683.46,113.91000000000001,37,70,13.8,0.0,0,0.0,0
24,1,497.61,497.61,26,0,0.0,1.0,1,1.0,1
238,1,118.0,118.0,10,0,0.0,0.0,1,0.0,0
8,1,549.84,549.84,32,0,0.0,1.0,1,1.0,1
87,2,2055.58,1027.79,95,117,117.0,0.5,0,1.0811784954945833,0
1,8,2399.14,299.8925,81,296,41.857142857142854,0.25,0,1.0097941654009321,0
0,15,27586.510000000002,1839.1006666666665,72,300,20.785714285714285,0.3333333333333333,0,1.1622431086618843,0
7,10,1160.3700000000001,116.037,44,280,30.444444444444443,0.2,0,0.48843972662498186,0
42,6,6912.0,1152.0,6,240,47.6,0.5,0,1.6842105263157894,0
4,4,924.85,231.2125,42,279,92.33333333333333,0.5,0,1.0939117829778422,0
14,1,499.56,499.56,22,0,0.0,1.0,1,1.0,1
51,4,1688.29,422.0725,74,212,70.66666666666667,0.25,0,0.5082574409898309,0
60,1,765.3199999999999,765.3199999999999,15,0,0.0,1.0,1,1.0,1
23,4,1201.06,300.265,59,224,74.33333333333333,0.75,0,3.684138684138685,0
290,1,97.63,97.63,7,0,0.0,0.0,1,0.0,0
294,1,414.88,414.88,64,0,0.0,0.0,1,0.0,0
267,1,344.81,344.81,29,0,0.0,0.0,1,0.0,0
128,3,1396.99,465.66333333333336,55,111,55.5,0.0,0,0.0,0
225,1,826.53,826.53,47,0,0.0,0.0,1,0.0,0
36,1,549.07,549.07,124,0,0.0,1.0,1,1.0,1
23,3,2036.28,678.76,117,34,16.5,1.0,0,1.0,1
295,1,304.2,304.2,7,0,0.0,0.0,1,0.0,0
22,1,127.37,127.37,29,0,0.0,1.0,1,1.0,1
9,1,119.12,119.12,16,0,0.0,1.0,1,1.0,1
120,2,617.05,308.525,11,70,70.0,0.0,0,0.0,0
4,4,1973.02,493.255,45,113,37.666666666666664,0.75,0,1.0,1
142,1,311.3,311.3,16,0,0.0,0.0,1,1.0,1
14,2,278.74,139.37,57,231,231.0,0.5,0,1.4269917283413147,0
248,1,387.27000000000004,387.27000000000004,15,0,0.0,0.0,1,0.0,0
92,1,110.92,110.92,24,0,0.0,0.0,1,1.0,1
7,2,483.4,241.70000000000002,4,207,207.0,0.5,0,1.6444201312910285,0
126,3,267.16,89.05333333333333,42,45,22.5,0.0,0,1.0,1
70,1,283.12,283.12,15,0,0.0,1.0,1,1.0,1
3,1,316.68,316.68,22,0,0.0,1.0,1,1.0,1
86,2,473.90999999999997,236.95499999999998,23,0,0.0,1.0,0,1.0,1
125,1,726.43,726.43,34,0,0.0,0.0,1,1.0,1
21,5,716.2,143.24,10,186,46.25,0.6,0,0.7437156891071943,0
77,4,711.88,177.97,74,217,71.66666666666667,0.25,0,0.295539634850936,0
28,9,2029.61,225.51222222222222,130,266,32.75,0.2222222222222222,0,0.6376029287276965,0
23,2,922.39,461.195,54,146,146.0,0.5,0,1.0,1
147,1,179.0,179.0,1,0,0.0,0.0,1,1.0,1
56,6,3276.4000000000005,546.0666666666667,4,87,17.0,0.3333333333333333,0,1.0,1
185,1,88.2,88.2,5,0,0.0,0.0,1,0.0,0
301,1,207.5,207.5,9,0,0.0,0.0,1,0.0,0
217,1,127.86,127.86,26,0,0.0,0.0,1,0.0,0
114,1,308.7,308.7,10,0,0.0,0.0,1,1.0,1
167,1,1143.6,1143.6,32,0,0.0,0.0,1,1.0,1
101,2,2977.75,1488.875,110,146,146.0,0.0,0,0.0,0
4,2,878.76,439.38,48,40,40.0,1.0,0,1.0,1
4,24,11766.07,490.25291666666664,162,242,10.043478260869565,0.5,0,7.884959819942624,0
10,1,345.0,345.0,22,0,0.0,1.0,1,1.0,1
10,2,507.7,253.85,4,10,10.0,1.0,0,1.0,1
56,6,2134.07,355.6783333333333,52,184,36.6,0.3333333333333333,0,0.3458756387285155,0
240,1,316.26000000000005,316.26000000000005,18,0,0.0,0.0,1,0.0,0
4,46,20381.58,443.0778260869566,192,298,6.311111111111111,0.32608695652173914,0,1.0440292969650726,0
248,1,200.10000000000002,200.10000000000002,6,0,0.0,0.0,1,0.0,0
62,18,33883.5,1882.4166666666667,88,224,13.0,0.2777777777777778,0,0.6019768902594891,0
133,1,155.9,155.9,10,0,0.0,0.0,1,1.0,1
217,1,145.92,145.92,9,0,0.0,0.0,1,0.0,0
4,1,302.2,302.2,14,0,0.0,1.0,1,1.0,1
43,1,312.14,312.14,62,0,0.0,1.0,1,1.0,1
37,9,3914.44,434.9377777777778,6,194,23.875,0.2222222222222222,0,0.1931729264475743,0
84,1,361.11,361.11,41,0,0.0,1.0,1,1.0,1
7,12,9443.6,786.9666666666667,210,293,26.181818181818183,0.3333333333333333,0,0.6121263241117622,0
76,3,378.3,126.09999999999998,19,224,111.5,0.3333333333333333,0,0.351493848857645,0
23,6,1323.3799999999999,220.56333333333336,48,276,55.0,0.16666666666666666,0,0.20049065222908383,0
76,1,119.04,119.04,2,0,0.0,1.0,1,1.0,1
14,1,144.48,144.48,6,0,0.0,1.0,1,1.0,1
177,1,374.57,374.57,12,0,0.0,0.0,1,1.0,1
50,8,2529.9,316.2375,46,201,28.428571428571427,0.125,0,0.7826016260162602,0
247,1,106.83000000000001,106.83000000000001,7,0,0.0,0.0,1,0.0,0
241,5,501.39000000000004,100.278,26,52,12.75,0.0,0,0.0,0
7,1,432.2,432.2,20,0,0.0,1.0,1,1.0,1
10,3,386.48,128.82666666666668,87,98,49.0,0.6666666666666666,0,1.0,1
0,1,134.95999999999998,134.95999999999998,10,0,0.0,1.0,1,1.0,1
29,3,455.59000000000003,151.86333333333334,11,188,93.5,0.3333333333333333,0,7.372800000000001,0
295,4,1661.06,415.265,29,3,1.0,0.0,0,0.0,0
296,1,289.35,289.35,13,0,0.0,0.0,1,0.0,0
147,4,605.8000000000001,151.45,14,115,38.0,0.0,0,0.0,0
50,1,40.599999999999994,40.599999999999994,2,0,0.0,1.0,1,1.0,1
16,19,17349.76,913.1452631578949,111,229,12.277777777777779,0.42105263157894735,0,6.25646926295462,0
144,3,876.8199999999999,292.2733333333333,36,101,50.0,0.0,0,0.0,0
28,20,3874.7,193.73499999999999,250,270,13.789473684210526,0.2,0,0.637203035526759,0
7,10,3029.7200000000003,302.97200000000004,143,226,24.666666666666668,0.6,0,4.36675868414999,0
1,11,7367.19,669.7445454545455,242,295,29.1,0.45454545454545453,0,0.4469317786413154,0
1,1,309.48,309.48,11,0,0.0,1.0,1,1.0,1
121,1,84.72,84.72,3,0,0.0,0.0,1,1.0,1
1,4,1224.06,306.015,36,266,88.0,0.5,0,1.8419782870928831,0
258,1,430.7,430.7,33,0,0.0,0.0,1,0.0,0
8,1,964.83,964.83,57,0,0.0,1.0,1,1.0,1
174,3,407.5,135.83333333333334,62,116,57.5,0.0,0,0.0,0
287,3,471.0,157.0,68,13,6.5,0.0,0,0.0,0
146,2,3251.071,1625.5355,120,20,20.0,0.0,0,1.0,1
63,5,832.78,166.556,33,154,38.0,0.2,0,0.3390640516385304,0
85,1,197.22,197.22,11,0,0.0,1.0,1,1.0,1
161,1,73.5,73.5,23,0,0.0,0.0,1,1.0,1
302,1,277.35,277.35,74,0,0.0,0.0,1,0.0,0
0,1,1117.86,1117.86,67,0,0.0,1.0,1,1.0,1
0,15,4804.030000000001,320.2686666666667,78,264,18.428571428571427,0.2,0,0.8101360955446273,0
234,1,393.33000000000004,393.33000000000004,25,0,0.0,0.0,1,0.0,0
300,1,427.8,427.8,24,0,0.0,0.0,1,0.0,0
74,1,417.38,417.38,24,0,0.0,1.0,1,1.0,1
0,8,909.76,113.72,99,295,41.714285714285715,0.875,0,1.7872549019607844,0
4,32,4937.84,154.3075,235,282,8.64516129032258,0.375,0,1.268052605020029,0
168,2,215.70000000000002,107.85000000000001,15,77,77.0,0.0,0,0.0,0
18,2,677.38,338.69,29,45,45.0,1.0,0,1.0,1
4,1,280.76,280.76,13,0,0.0,1.0,1,1.0,1
104,2,340.93,170.465,17,197,197.0,0.0,0,0.0,0
105,1,810.6000000000001,810.6000000000001,6,0,0.0,0.0,1,1.0,1
147,1,208.36,208.36,9,0,0.0,0.0,1,1.0,1
24,2,1237.53,618.7650000000001,56,185,185.0,0.5,0,2.2720710716268746,0
80,2,486.82000000000005,243.41000000000003,25,133,133.0,0.5,0,0.5783296589288028,0
98,1,371.89,371.89,20,0,0.0,0.0,1,1.0,1
14,3,2153.9900000000002,717.9966666666668,181,238,118.5,0.6666666666666666,0,1.8081480998631123,0
21,3,604.2,201.4,13,182,90.5,0.3333333333333333,0,4.273115220483643,0
49,2,464.86,232.43,19,94,94.0,0.5,0,1.0,1
242,4,538.37,134.5925,52,55,18.0,0.0,0,0.0,0
23,14,3049.07,217.7907142857143,335,272,20.53846153846154,0.42857142857142855,0,1.1796940977761097,0
4,10,3947.5,394.75,228,294,32.333333333333336,0.3,0,0.23184714443108556,0
238,1,1177.8400000000001,1177.8400000000001,41,0,0.0,0.0,1,0.0,0
77,1,522.52,522.52,29,0,0.0,1.0,1,1.0,1
142,3,1098.5,366.1666666666667,58,124,61.5,0.0,0,0.0,0
17,1,778.65,778.65,37,0,0.0,1.0,1,1.0,1
67,4,912.25,228.06250000000003,54,79,26.0,0.25,0,1.0,1
22,13,8809.24,677.6338461538461,188,233,19.083333333333332,0.38461538461538464,0,1.5340742000340093,0
130,1,243.22,243.22,24,0,0.0,0.0,1,1.0,1
22,6,3552.59,592.0983333333334,102,236,47.0,0.5,0,2.1670523709240705,0
133,1,171.45,171.45,9,0,0.0,0.0,1,1.0,1
266,2,2391.59,1195.795,69,1,1.0,0.0,0,0.0,0
28,5,705.02,141.004,24,184,45.5,0.4,0,0.16343753714489478,0
55,3,893.03,297.6766666666667,51,232,115.5,0.6666666666666666,0,5.703422909473051,0
7,2,1384.85,692.425,55,238,238.0,0.5,0,1.488678431513496,0
27,3,1119.74,373.24666666666667,52,191,95.0,0.3333333333333333,0,1.1703985932004688,0
115,2,263.92,131.95999999999998,16,105,105.0,0.0,0,0.0,0
18,3,478.66,159.5533333333333,95,56,28.0,1.0,0,1.0,1
295,1,403.25,403.25,5,0,0.0,0.0,1,0.0,0
247,1,173.8,173.8,32,0,0.0,0.0,1,0.0,0
18,1,137.56,137.56,24,0,0.0,1.0,1,1.0,1
289,1,479.35,479.35,15,0,0.0,0.0,1,0.0,0
193,1,267.18,267.18,34,0,0.0,0.0,1,0.0,0
240,3,602.84,200.94666666666663,86,59,29.5,0.0,0,0.0,0
123,3,1689.5,563.1666666666666,9,68,34.0,0.0,0,0.0,0
3,3,353.2,117.73333333333333,28,264,131.5,0.3333333333333333,0,0.9195931987923089,0
92,4,671.87,167.9675,35,126,42.0,0.0,0,0.0,0
14,3,1407.42,469.14000000000004,52,247,123.5,0.3333333333333333,0,0.833039305624162,0
0,2,660.61,330.305,84,226,226.0,0.5,0,3.1249453637215105,0
174,2,1581.53,790.7650000000001,92,41,41.0,0.0,0,0.0,0
7,2,729.49,364.745,75,0,0.0,1.0,0,1.0,1
22,2,1301.94,650.97,57,35,35.0,1.0,0,1.0,1
55,7,1938.72,276.96,209,235,38.666666666666664,0.14285714285714285,0,0.2132675324675324,0
8,6,9036.12,1506.0199999999998,21,255,50.6,0.5,0,0.25009960820771626,0
148,1,172.77,172.77,18,0,0.0,0.0,1,1.0,1
209,3,386.15,128.71666666666667,40,43,21.5,0.0,0,0.0,0
46,5,146.0,29.2,25,209,52.25,0.8,0,1.2464994614556086,0
48,1,156.75,156.75,8,0,0.0,1.0,1,1.0,1
10,1,288.36,288.36,20,0,0.0,1.0,1,1.0,1
24,2,153.0,76.5,1,162,162.0,0.5,0,2.0,0
49,5,3009.18,601.836,182,241,60.0,0.4,0,0.7777487043570739,0
143,2,354.12,177.06,4,41,41.0,0.0,0,0.0,0
28,11,4068.67,369.8790909090909,260,238,23.4,0.2727272727272727,0,0.9445538057742783,0
76,2,1063.46,531.73,38,50,50.0,0.5,0,1.0,1
4,3,884.14,294.7133333333333,94,258,129.0,0.3333333333333333,0,1.258197489226157,0
65,3,383.34000000000003,127.78000000000002,23,152,76.0,0.3333333333333333,0,0.8176804541768045,0
63,2,546.43,273.21500000000003,114,0,0.0,1.0,0,1.0,1
0,7,1360.6,194.37142857142857,108,297,49.0,0.2857142857142857,0,0.5312068898830629,0
10,20,5292.84,264.642,119,284,14.578947368421053,0.2,0,0.5032448746618292,0
14,1,655.75,655.75,23,0,0.0,1.0,1,1.0,1
0,3,925.85,308.6166666666667,35,233,116.0,0.3333333333333333,0,0.990637742619475,0
58,3,2224.03,741.3433333333332,83,165,82.0,0.3333333333333333,0,1.0726418743438138,0
2,3,1054.34,351.4466666666667,106,246,122.5,0.6666666666666666,0,1.4087637933791781,0
73,4,797.71,199.42749999999998,56,110,36.333333333333336,0.25,0,0.27848685969902515,0
212,1,498.15000000000003,498.15000000000003,30,0,0.0,0.0,1,0.0,0
34,1,278.74,278.74,20,0,0.0,1.0,1,1.0,1
142,2,533.3,266.65,40,53,53.0,0.0,0,0.0,0
123,2,222.05,111.025,17,0,0.0,0.0,0,1.0,1
263,1,114.0,114.0,9,0,0.0,0.0,1,0.0,0
219,2,787.15,393.57500000000005,25,81,81.0,0.0,0,0.0,0
204,1,380.5,380.5,24,0,0.0,0.0,1,0.0,0
182,1,307.53,307.53,15,0,0.0,0.0,1,1.0,1
210,5,1079.34,215.86800000000002,89,91,22.5,0.0,0,0.0,0
128,2,1409.44,704.72,59,63,63.0,0.0,0,0.0,0
14,1,211.32,211.32,3,0,0.0,1.0,1,1.0,1
113,1,598.0,598.0,5,0,0.0,0.0,1,1.0,1
57,7,25507.89,3643.9842857142858,232,193,31.666666666666668,0.42857142857142855,0,1.3412870398719134,0
21,4,689.83,172.4575,64,183,61.0,0.75,0,1.100770472333039,0
289,1,102.0,102.0,3,0,0.0,0.0,1,0.0,0
86,1,160.42000000000002,160.42000000000002,19,0,0.0,1.0,1,1.0,1
85,2,597.09,298.545,28,118,118.0,0.5,0,1.4868388171595166,0
200,1,157.56,157.56,21,0,0.0,0.0,1,0.0,0
21,16,4207.62,262.97625,112,281,18.266666666666666,0.25,0,0.5908864368358157,0
146,1,404.40000000000003,404.40000000000003,3,0,0.0,0.0,1,1.0,1
219,1,220.1,220.1,28,0,0.0,0.0,1,0.0,0
29,4,3663.15,915.7875,222,235,78.0,0.5,0,1.2176398781034012,0
15,3,747.6,249.20000000000002,4,90,45.0,0.3333333333333333,0,1.0,1
35,2,851.59,425.795,75,9,9.0,1.0,0,1.0,1
29,7,1650.67,235.81,86,252,41.5,0.14285714285714285,0,0.2558932085031958,0
11,7,10332.78,1476.1114285714286,713,275,45.166666666666664,0.42857142857142855,0,1.3537271363956662,0
27,1,230.3,230.3,11,0,0.0,1.0,1,1.0,1
10,4,675.29,168.8225,35,250,83.33333333333333,0.25,0,0.029030946989490804,0
32,1,391.31,391.31,48,0,0.0,1.0,1,1.0,1
6,4,755.08,188.76999999999998,195,13,4.0,1.0,0,1.0,1
35,4,3389.7,847.425,167,187,62.0,0.25,0,1.151006919343179,0
24,5,3723.87,744.774,102,214,53.25,0.4,0,1.4251126851255635,0
189,1,380.39,380.39,33,0,0.0,0.0,1,0.0,0
213,1,109.95,109.95,17,0,0.0,0.0,1,0.0,0
100,1,190.53,190.53,10,0,0.0,0.0,1,1.0,1
2,4,957.46,239.365,17,299,99.33333333333333,0.25,0,1.08547701033016,0
16,9,3216.12,357.34666666666664,359,278,34.25,0.2222222222222222,0,0.9727106740508966,0
18,4,1649.5,412.375,96,111,36.666666666666664,0.5,0,1.0,1
43,3,1496.83,498.9433333333333,133,201,100.0,0.3333333333333333,0,1.8615452762133768,0
35,2,225.45000000000002,112.725,13,26,26.0,1.0,0,1.0,1
45,4,799.9,199.975,42,138,45.333333333333336,0.25,0,1.0,1
16,11,25118.38,2283.4890909090905,95,272,26.7,0.45454545454545453,0,0.9972573731335883,0
8,15,6781.41,452.094,132,236,16.428571428571427,0.4,0,2.6177150854449027,0
4,1,243.06,243.06,44,0,0.0,1.0,1,1.0,1
206,1,117.55,117.55,22,0,0.0,0.0,1,0.0,0
78,2,673.1,336.55,28,5,5.0,1.0,0,1.0,1
216,1,297.64,297.64,35,0,0.0,0.0,1,0.0,0
129,2,735.62,367.81,55,158,158.0,0.0,0,0.0,0
22,5,1698.97,339.794,80,203,50.25,0.4,0,2.166101167315175,0
125,1,559.87,559.87,33,0,0.0,0.0,1,1.0,1
99,3,4016.66,1338.8866666666665,75,1,0.5,0.0,0,1.0,1
181,1,136.8,136.8,2,0,0.0,0.0,1,1.0,1
202,1,516.42,516.42,13,0,0.0,0.0,1,0.0,0
163,2,280.55,140.27499999999998,13,91,91.0,0.0,0,0.0,0
136,1,307.73,307.73,15,0,0.0,0.0,1,1.0,1
